club,clubLabel,venue,venueLabel,coordinates
http://www.wikidata.org/entity/Q7500609,Shooting Stars Soccer Academy,http://www.wikidata.org/entity/Q7765061,The Soccer Centre,Point(-79.6025 43.7722)
http://www.wikidata.org/entity/Q5213670,Walton & Hersham F.C.,http://www.wikidata.org/entity/Q7766035,"The Sports Ground, Stompond Lane",Point(-0.414775 51.379036)
http://www.wikidata.org/entity/Q18316,Farsley A.F.C.,http://www.wikidata.org/entity/Q7798379,Throstle Nest,Point(-1.664214 53.809711)
http://www.wikidata.org/entity/Q2447719,Farsley Celtic A.F.C.,http://www.wikidata.org/entity/Q7798379,Throstle Nest,Point(-1.664214 53.809711)
http://www.wikidata.org/entity/Q3106835,Leeds United L.F.C.,http://www.wikidata.org/entity/Q7798379,Throstle Nest,Point(-1.664214 53.809711)
http://www.wikidata.org/entity/Q6515856,Leeds Carnegie F.C.,http://www.wikidata.org/entity/Q7798379,Throstle Nest,Point(-1.664214 53.809711)
http://www.wikidata.org/entity/Q7914272,Vancouver Whitecaps FC U-23,http://www.wikidata.org/entity/Q7799103,Thunderbird Stadium,Point(-123.245 49.2544)
http://www.wikidata.org/entity/Q1069091,Tochigi S.C.,http://www.wikidata.org/entity/Q7811987,Tochigi Green Stadium,Point(139.986667 36.556667)
http://www.wikidata.org/entity/Q915883,Tokatspor,http://www.wikidata.org/entity/Q7813519,Tokat Gaziosmanpaşa Stadium,Point(28.908522 41.060894)
http://www.wikidata.org/entity/Q2219436,San Diego Spirit,http://www.wikidata.org/entity/Q7825672,Torero Stadium,Point(-117.1837 32.7731)
http://www.wikidata.org/entity/Q7389530,SD United,http://www.wikidata.org/entity/Q7825672,Torero Stadium,Point(-117.1837 32.7731)
http://www.wikidata.org/entity/Q957420,Gainare Tottori,http://www.wikidata.org/entity/Q7828502,Tottori Bank Bird Stadium,Point(134.221667 35.458333)
http://www.wikidata.org/entity/Q659459,ALO's Hokuriku,http://www.wikidata.org/entity/Q7830567,Toyama Athletic Stadium,Point(137.195688 36.625056)
http://www.wikidata.org/entity/Q131499,S.L. Benfica,http://www.wikidata.org/entity/Q7875112,Estádio da Luz,Point(-9.184680555 38.752677777)
http://www.wikidata.org/entity/Q615992,Mochudi Centre Chiefs,http://www.wikidata.org/entity/Q7894992,University at Buffalo Stadium,Point(-78.7775 42.999167)
http://www.wikidata.org/entity/Q166107,SC Young Fellows Juventus,http://www.wikidata.org/entity/Q7902919,Utogrund,Point(8.49694 47.3789)
http://www.wikidata.org/entity/Q823121,Högadals IS,http://www.wikidata.org/entity/Q7944304,Vägga IP,Point(14.880833333 56.163888888)
http://www.wikidata.org/entity/Q18307,Witton Albion F.C.,http://www.wikidata.org/entity/Q8023741,Wincham Park,Point(-2.488717 53.270472)
http://www.wikidata.org/entity/Q873213,Super Reds FC,http://www.wikidata.org/entity/Q8053847,Yishun Stadium,Point(103.832334 1.412389)
http://www.wikidata.org/entity/Q10304494,Q10304494,http://www.wikidata.org/entity/Q5848017,Q5848017,Point(-71.3719 -33.0336)
http://www.wikidata.org/entity/Q7896893,Unión Callao,http://www.wikidata.org/entity/Q5848411,Q5848411,Point(-77.130708333 -12.063972222)
http://www.wikidata.org/entity/Q5773776,Q5773776,http://www.wikidata.org/entity/Q5848441,Q5848441,Point(-78.5041 -0.201981)
http://www.wikidata.org/entity/Q5773777,Q5773777,http://www.wikidata.org/entity/Q5848441,Q5848441,Point(-78.5041 -0.201981)
http://www.wikidata.org/entity/Q5774181,Q5774181,http://www.wikidata.org/entity/Q5848441,Q5848441,Point(-78.5041 -0.201981)
http://www.wikidata.org/entity/Q5774234,Q5774234,http://www.wikidata.org/entity/Q5848441,Q5848441,Point(-78.5041 -0.201981)
http://www.wikidata.org/entity/Q6156495,Q6156495,http://www.wikidata.org/entity/Q5848441,Q5848441,Point(-78.5041 -0.201981)
http://www.wikidata.org/entity/Q2057734,Club Atlético Colegiales,http://www.wikidata.org/entity/Q5848478,Q5848478,Point(-58.5257 -34.5381)
http://www.wikidata.org/entity/Q2068001,Club Atlético Ituzaingó,http://www.wikidata.org/entity/Q5848485,Q5848485,Point(-58.6639 -34.6656)
http://www.wikidata.org/entity/Q847030,Jerez Industrial CF,http://www.wikidata.org/entity/Q5848495,Q5848495,Point(-6.13889 36.6728)
http://www.wikidata.org/entity/Q377494,FK Mogren,http://www.wikidata.org/entity/Q5860022,Stadion Lugovi,Point(18.8507 42.2863)
http://www.wikidata.org/entity/Q4500008,A.F.C. Hornchurch,http://www.wikidata.org/entity/Q5904196,Hornchurch Stadium,Point(0.238316666 51.556547222)
http://www.wikidata.org/entity/Q1631307,Hougang United FC,http://www.wikidata.org/entity/Q5912846,Hougang Stadium,Point(103.886 1.36912)
http://www.wikidata.org/entity/Q770528,Olmaliq FK,http://www.wikidata.org/entity/Q5927465,Metallurg Stadium,Point(69.600019 40.845429)
http://www.wikidata.org/entity/Q1816922,Perak FA,http://www.wikidata.org/entity/Q5927601,Perak Stadium,Point(101.103439 4.609433)
http://www.wikidata.org/entity/Q7166873,Perak President's Cup,http://www.wikidata.org/entity/Q5927601,Perak Stadium,Point(101.103439 4.609433)
http://www.wikidata.org/entity/Q1395647,Terengganu FA,http://www.wikidata.org/entity/Q5927628,Sultan Ismail Nasiruddin Shah Stadium,Point(103.106388888 5.372777777)
http://www.wikidata.org/entity/Q7118408,T–Team FC,http://www.wikidata.org/entity/Q5927628,Sultan Ismail Nasiruddin Shah Stadium,Point(103.106388888 5.372777777)
http://www.wikidata.org/entity/Q3573106,Yuen Long District SA,http://www.wikidata.org/entity/Q5929314,Yuen Long Stadium,Point(114.021 22.4427)
http://www.wikidata.org/entity/Q72521,Johor Darul Takzim F.C.,http://www.wikidata.org/entity/Q5929782,Tan Sri Dato Haji Hassan Yunos Stadium,Point(103.751372222 1.497575)
http://www.wikidata.org/entity/Q6268897,Johor MBJB FC,http://www.wikidata.org/entity/Q5929782,Tan Sri Dato Haji Hassan Yunos Stadium,Point(103.751372222 1.497575)
http://www.wikidata.org/entity/Q342558,Đồng Tâm Long An F.C.,http://www.wikidata.org/entity/Q5930497,Long An Stadium,Point(106.408333 10.536111)
http://www.wikidata.org/entity/Q867684,Tuen Mun SA,http://www.wikidata.org/entity/Q5930591,Tuen Mun Tang Shiu Kin Sports Ground,Point(113.974 22.404)
http://www.wikidata.org/entity/Q766469,Regar-TadAZ Tursunzoda,http://www.wikidata.org/entity/Q5931038,Stadium Metallurg 1st District,Point(68.2162 38.51761)
http://www.wikidata.org/entity/Q1149041,Sanat Mes Kerman F.C.,http://www.wikidata.org/entity/Q5931110,Shahid Bahonar Stadium,Point(56.986629 30.270857)
http://www.wikidata.org/entity/Q3660911,Padideh F.C.,http://www.wikidata.org/entity/Q5931110,Shahid Bahonar Stadium,Point(56.986629 30.270857)
http://www.wikidata.org/entity/Q5642138,Halifax City S.C.,http://www.wikidata.org/entity/Q5949344,Huskies Stadium,Point(-63.579531 44.631069)
http://www.wikidata.org/entity/Q129565,IL Hødd,http://www.wikidata.org/entity/Q5964749,Høddvoll Stadion,Point(5.876858 62.340299)
http://www.wikidata.org/entity/Q252065,Buriram United F.C.,http://www.wikidata.org/entity/Q5967744,I-mobile Stadium,Point(103.103482 14.945915)
http://www.wikidata.org/entity/Q288937,AC Allianssi,http://www.wikidata.org/entity/Q5974520,ISS Stadion,Point(24.83818333 60.2621)
http://www.wikidata.org/entity/Q3052343,Pallokerho-35,http://www.wikidata.org/entity/Q5974520,ISS Stadion,Point(24.83818333 60.2621)
http://www.wikidata.org/entity/Q4413507,Allianssi Vantaa,http://www.wikidata.org/entity/Q5974520,ISS Stadion,Point(24.83818333 60.2621)
http://www.wikidata.org/entity/Q6126878,Jalkapalloseura Airport City,http://www.wikidata.org/entity/Q5974520,ISS Stadion,Point(24.83818333 60.2621)
http://www.wikidata.org/entity/Q6019485,Missouri Comets,http://www.wikidata.org/entity/Q6016039,Independence Events Center,Point(-94.35756 39.039128)
http://www.wikidata.org/entity/Q9213218,Green Valley F.C.,http://www.wikidata.org/entity/Q6024947,Indira Gandhi Athletic Stadium,Point(91.760297 26.115669)
http://www.wikidata.org/entity/Q787093,B71 Sandoy,http://www.wikidata.org/entity/Q6035773,Inni í Dal,Point(-6.911806 61.892636)
http://www.wikidata.org/entity/Q5653565,Q5653565,http://www.wikidata.org/entity/Q6055615,Multiusos Ciudad de Cáceres,Point(-6.378475 39.460097222)
http://www.wikidata.org/entity/Q514048,Pacífico F.C.,http://www.wikidata.org/entity/Q6081744,Q6081744,Point(-77.0694 3.89306)
http://www.wikidata.org/entity/Q1046445,Tampa Bay Rowdies,http://www.wikidata.org/entity/Q6087682,Progress Energy Park,Point(-82.6331 27.7685)
http://www.wikidata.org/entity/Q1138548,Rewa F.C.,http://www.wikidata.org/entity/Q6100669,Ratu Cakobau Park,Point(178.53555556 -18.03111111)
http://www.wikidata.org/entity/Q1981142,NK Izola,http://www.wikidata.org/entity/Q6102104,Izola City Stadium,Point(13.665311 45.537125)
http://www.wikidata.org/entity/Q6716912,MNK Izola,http://www.wikidata.org/entity/Q6102104,Izola City Stadium,Point(13.665311 45.537125)
http://www.wikidata.org/entity/Q7074109,Oakleigh Cannons FC,http://www.wikidata.org/entity/Q6112308,Jack Edwards Reserve,Point(145.098611 -37.906111)
http://www.wikidata.org/entity/Q5708100,Q5708100,http://www.wikidata.org/entity/Q6116014,Q6116014,Point(-84.0825 9.86389)
http://www.wikidata.org/entity/Q784200,PLUS FC,http://www.wikidata.org/entity/Q6120366,MBPJ Stadium,Point(101.593769444 3.098708333)
http://www.wikidata.org/entity/Q5425354,FELDA United F.C.,http://www.wikidata.org/entity/Q6120366,MBPJ Stadium,Point(101.593769444 3.098708333)
http://www.wikidata.org/entity/Q7119520,PKNS F.C.,http://www.wikidata.org/entity/Q6120366,MBPJ Stadium,Point(101.593769444 3.098708333)
http://www.wikidata.org/entity/Q7252058,Proton FC,http://www.wikidata.org/entity/Q6120366,MBPJ Stadium,Point(101.593769444 3.098708333)
http://www.wikidata.org/entity/Q1389140,FK Čelik Nikšić,http://www.wikidata.org/entity/Q6133629,Q6133629,Point(18.9517 42.7849)
http://www.wikidata.org/entity/Q5461422,Florida Gators women's soccer,http://www.wikidata.org/entity/Q6134382,James G. Pressly Stadium,Point(-82.355107 29.6493)
http://www.wikidata.org/entity/Q5001366,Bush Bucks F.C.,http://www.wikidata.org/entity/Q6149936,Jan Smuts Stadium,Point(27.905 -33.007)
http://www.wikidata.org/entity/Q5424858,FC Buffalo,http://www.wikidata.org/entity/Q6149936,Jan Smuts Stadium,Point(27.905 -33.007)
http://www.wikidata.org/entity/Q6765933,Maritzburg F.C.,http://www.wikidata.org/entity/Q6149936,Jan Smuts Stadium,Point(27.905 -33.007)
http://www.wikidata.org/entity/Q5254636,Delta Force F.C.,http://www.wikidata.org/entity/Q6166755,Jay Jay Okocha Stadium,Point(6.524141 6.182433)
http://www.wikidata.org/entity/Q5193427,Cultural y Deportiva Leonesa B,http://www.wikidata.org/entity/Q6173786,Q6173786,Point(-5.56211111 42.57488889)
http://www.wikidata.org/entity/Q809114,Barry Town F.C.,http://www.wikidata.org/entity/Q6177818,Jenner Park Stadium,Point(-3.265278 51.410833)
http://www.wikidata.org/entity/Q1056948,Lekhwiya SC,http://www.wikidata.org/entity/Q6181753,Lekhwiya Sports Stadium,Point(51.469267 25.372711)
http://www.wikidata.org/entity/Q5680838,Hat Yai F.C.,http://www.wikidata.org/entity/Q6202973,Chira Nakhon Stadium,Point(100.471718 7.020601)
http://www.wikidata.org/entity/Q3966952,Spokane Shadow,http://www.wikidata.org/entity/Q6208317,Joe Albi Stadium,Point(-117.483 47.705)
http://www.wikidata.org/entity/Q7578851,Spokane Black Widows,http://www.wikidata.org/entity/Q6208317,Joe Albi Stadium,Point(-117.483 47.705)
http://www.wikidata.org/entity/Q7578879,Spokane Shine,http://www.wikidata.org/entity/Q6208317,Joe Albi Stadium,Point(-117.483 47.705)
http://www.wikidata.org/entity/Q7578881,Spokane Spiders,http://www.wikidata.org/entity/Q6208317,Joe Albi Stadium,Point(-117.483 47.705)
http://www.wikidata.org/entity/Q7057759,Northcote City SC,http://www.wikidata.org/entity/Q6224759,John Cain Memorial Reserve,Point(145.023611 -37.763056)
http://www.wikidata.org/entity/Q5940588,Hume City FC,http://www.wikidata.org/entity/Q6240734,John Ilhan Memorial Reserve,Point(144.916111 -37.665278)
http://www.wikidata.org/entity/Q528823,CS Otopeni,http://www.wikidata.org/entity/Q6270699,Stadionul Otopeni,Point(26.06784 44.54262)
http://www.wikidata.org/entity/Q639046,ACS Dacia Unirea Brăila,http://www.wikidata.org/entity/Q6271260,Stadionul Municipal,Point(27.94715 45.258058)
http://www.wikidata.org/entity/Q240563,ASA 2013 Târgu Mureș,http://www.wikidata.org/entity/Q6271952,Stadionul Trans-Sil,Point(24.545833 46.549722)
http://www.wikidata.org/entity/Q3063057,FCM Târgu Mureș,http://www.wikidata.org/entity/Q6271952,Stadionul Trans-Sil,Point(24.545833 46.549722)
http://www.wikidata.org/entity/Q537201,Malavan F.C.,http://www.wikidata.org/entity/Q6320826,Takhti Stadium,Point(49.455385 37.465615)
http://www.wikidata.org/entity/Q264095,Kastamonuspor,http://www.wikidata.org/entity/Q6374779,Kastamonu Gazi Stadium,Point(33.767113 41.365504)
http://www.wikidata.org/entity/Q756144,Atlanta Beat,http://www.wikidata.org/entity/Q6389756,Kennesaw State University Soccer Stadium,Point(-84.567611111 34.028938888)
http://www.wikidata.org/entity/Q18528,Woking F.C.,http://www.wikidata.org/entity/Q6412727,Kingfield Stadium,Point(-0.558811 51.306333)
http://www.wikidata.org/entity/Q514929,Monaghan United F.C.,http://www.wikidata.org/entity/Q6413385,Kingspan Century Park,Point(-6.96667 54.2333)
http://www.wikidata.org/entity/Q528675,Kolding FC,http://www.wikidata.org/entity/Q6427147,Kolding Stadion,Point(9.45909 55.4941)
http://www.wikidata.org/entity/Q528675,Kolding FC,http://www.wikidata.org/entity/Q6427147,Kolding Stadion,Point(9.459167 55.494167)
http://www.wikidata.org/entity/Q287571,Roasso Kumamoto,http://www.wikidata.org/entity/Q6443417,Kumamoto Athletics Stadium,Point(130.8 32.836944)
http://www.wikidata.org/entity/Q198032,Esporte Clube Bahia,http://www.wikidata.org/entity/Q6499360,Arena Fonte Nova,Point(-38.504252777 -12.978819444)
http://www.wikidata.org/entity/Q60701,KF Laçi,http://www.wikidata.org/entity/Q6506220,Laçi Stadium,Point(19.711672 41.64248)
http://www.wikidata.org/entity/Q511902,Ashanti Gold SC,http://www.wikidata.org/entity/Q6521726,Len Clay Stadium,Point(-1.677222 6.208611)
http://www.wikidata.org/entity/Q761583,Hapoel Kfar Saba F.C.,http://www.wikidata.org/entity/Q6535697,Levita Stadium,Point(34.927071 32.181115)
http://www.wikidata.org/entity/Q473136,Montrose F.C.,http://www.wikidata.org/entity/Q6554410,Links Park,Point(-2.45908 56.7139)
http://www.wikidata.org/entity/Q64884,Orange County Blues FC,http://www.wikidata.org/entity/Q6587494,Titan Stadium (Cal State Fullerton),Point(-117.887 33.8866)
http://www.wikidata.org/entity/Q555262,Machine Sazi Dabiri Tabriz F.C.,http://www.wikidata.org/entity/Q6587500,Takhti Stadium,Point(46.301515 38.067403)
http://www.wikidata.org/entity/Q715247,Shamoushak Noshahr F.C.,http://www.wikidata.org/entity/Q6587938,Shohada Stadium,Point(51.510278 36.650556)
http://www.wikidata.org/entity/Q7413675,San Diego Gauchos,http://www.wikidata.org/entity/Q7825672,Torero Stadium,Point(-117.1837 32.7731)
http://www.wikidata.org/entity/Q7413740,San Diego Sunwaves,http://www.wikidata.org/entity/Q7825672,Torero Stadium,Point(-117.1837 32.7731)
http://www.wikidata.org/entity/Q7413755,San Diego United,http://www.wikidata.org/entity/Q7825672,Torero Stadium,Point(-117.1837 32.7731)
http://www.wikidata.org/entity/Q1905486,BÍ/Bolungarvík,http://www.wikidata.org/entity/Q7825697,Torfnesvöllur,Point(-23.136141 66.072956)
http://www.wikidata.org/entity/Q995128,FC Savit Mogilev,http://www.wikidata.org/entity/Q7826745,Torpedo Stadium,Point(30.3225 53.9181)
http://www.wikidata.org/entity/Q1817265,FC Torpedo-Kadino Mogilev,http://www.wikidata.org/entity/Q7826745,Torpedo Stadium,Point(30.3225 53.9181)
http://www.wikidata.org/entity/Q1140017,Kataller Toyama,http://www.wikidata.org/entity/Q7830567,Toyama Athletic Stadium,Point(137.195688 36.625056)
http://www.wikidata.org/entity/Q1442028,San Antonio Scorpions,http://www.wikidata.org/entity/Q7830784,Toyota Field,Point(-98.394617 29.538908)
http://www.wikidata.org/entity/Q22025437,San Antonio FC,http://www.wikidata.org/entity/Q7830784,Toyota Field,Point(-98.394617 29.538908)
http://www.wikidata.org/entity/Q2705645,Tromsdalen UIL,http://www.wikidata.org/entity/Q7845393,Tromsdalen Stadion,Point(19.018053 69.645964)
http://www.wikidata.org/entity/Q5971893,IL Ulfstind,http://www.wikidata.org/entity/Q7845393,Tromsdalen Stadion,Point(19.018053 69.645964)
http://www.wikidata.org/entity/Q7120681,PSLS Lhokseumawe,http://www.wikidata.org/entity/Q7852810,Tunas Bangsa Stadium,Point(97.1378 5.17417)
http://www.wikidata.org/entity/Q7387215,S.L. Benfica,http://www.wikidata.org/entity/Q7875112,Estádio da Luz,Point(-9.184680555 38.752677777)
http://www.wikidata.org/entity/Q7387220,S.L. Benfica,http://www.wikidata.org/entity/Q7875112,Estádio da Luz,Point(-9.184680555 38.752677777)
http://www.wikidata.org/entity/Q7387221,S.L. Benfica B,http://www.wikidata.org/entity/Q7875112,Estádio da Luz,Point(-9.184680555 38.752677777)
http://www.wikidata.org/entity/Q7570235,Southern Oregon Fuego,http://www.wikidata.org/entity/Q7875863,US Cellular Community Park,Point(-122.847 42.3032)
http://www.wikidata.org/entity/Q1446602,Milwaukee Rampage,http://www.wikidata.org/entity/Q7878061,Uihlein Soccer Park,Point(-87.998833333 43.146666666)
http://www.wikidata.org/entity/Q3856892,Michigan Bucks,http://www.wikidata.org/entity/Q7880247,Ultimate Soccer Arenas,Point(-83.254167 42.621111)
http://www.wikidata.org/entity/Q9199299,Rochedale Rovers Football Club,http://www.wikidata.org/entity/Q7883917,"Underwood Park, Rochedale",Point(153.148333 -27.600556)
http://www.wikidata.org/entity/Q5096448,Chico Rooks,http://www.wikidata.org/entity/Q7894932,"University Soccer Stadium, Chico",Point(-121.853889 39.732222)
http://www.wikidata.org/entity/Q7389398,SC Waterloo Region,http://www.wikidata.org/entity/Q7894940,University Stadium,Point(-80.53 43.470278)
http://www.wikidata.org/entity/Q8025752,Winnipeg Fury,http://www.wikidata.org/entity/Q7894942,University Stadium,Point(-97.1462 49.8067)
http://www.wikidata.org/entity/Q5266029,Detroit Titans football,http://www.wikidata.org/entity/Q7895339,University of Detroit Stadium,Point(-83.1366 42.4158)
http://www.wikidata.org/entity/Q6406554,Kilbirnie Ladeside F.C.,http://www.wikidata.org/entity/Q7910612,Valefield Park,Point(-4.682778 55.745278)
http://www.wikidata.org/entity/Q2923655,Brampton United,http://www.wikidata.org/entity/Q7926940,Victoria Park Stadium,Point(-79.6995 43.7042)
http://www.wikidata.org/entity/Q7355256,Rockford Rampage,http://www.wikidata.org/entity/Q7927547,Victory Sports Complex,Point(-89.0273 42.3247)
http://www.wikidata.org/entity/Q1071986,Chicago Red Stars,http://www.wikidata.org/entity/Q7930735,Village of Lisle-Benedictine University Sports Complex,Point(-88.096944 41.778056)
http://www.wikidata.org/entity/Q1002194,Virginia Beach Mariners,http://www.wikidata.org/entity/Q7934143,Virginia Beach Sportsplex,Point(-76.0935 36.7687)
